Id,SalePrice
2735,127083.06703286944
2736,136082.8187360277
2737,125482.85343967285
2738,122411.09346590703
2739,141976.62742283498
2740,135921.44869492576
2741,147740.12634141534
2742,144465.54476336087
2743,167786.3241876925
2744,174597.20912829344
2745,141552.77482970897
2746,136470.12308158772
2747,155681.0525390245
2748,110174.89452338452
2749,130970.591597931
2750,104652.83634040854
2751,132282.82096205652
2752,179781.9534049132
2753,162325.5629689456
2754,234772.6992487295
2755,132141.79984897375
2756,91935.22902146517
2757,54331.03894532542
2758,82027.42781152087
2759,166631.6818722093
2760,131140.60709158168
2761,140551.32510315184
2762,133041.29303241754
2763,184069.6080947572
2764,157315.7374284251
2765,265188.2863944338
2766,131644.0215875744
2767,89042.38083350006
2768,132384.96761118108
2769,142895.6350872249
2770,142925.18526094942
2771,98030.9335182067
2772,109080.74334088038
2773,163283.5847369854
2774,147268.23495045165
2775,127654.09318091907
2776,139786.3113984994
2777,138778.3148063689
2778,116857.26997515047
2779,127709.7753075182
2780,107990.04882631497
2781,96093.03781501018
2782,80445.35194656253
2783,112352.06681929016
2784,136753.92611272028
2785,136393.55025088834
2786,49855.26689202315
2787,118216.60361761576
2788,60735.74804930459
2789,171925.2755289015
2790,96960.05499670375
2791,99057.58051353064
2792,70118.41115017235
2793,181665.0677314098
2794,96626.42327479296
2795,133082.27695099032
2796,108188.75343053974
2797,233914.22825579788
2798,119050.96764556319
2799,129960.78124870756
2800,65379.04539800249
2801,121255.45980686857
2802,115600.36072861473
2803,176146.23340955633
2804,131186.62097476376
2805,110356.55262380722
2806,70455.75155606796
2807,197437.35732676042
2808,159934.3020878865
2809,134111.69800546998
2810,126051.13846608368
2811,165850.98145945836
2812,178038.33211424667
2813,148772.1197090398
2814,148519.78461893531
2815,101872.90583696356
2816,234390.66733434657
2817,149570.1237069515
2818,126262.23626022018
2819,177733.24289007974
2820,134006.74598399317
2821,89833.53026801557
2822,169683.4613222822
2823,330419.26788030006
2824,166336.21960684354
2825,158208.73370128055
2826,134136.49003233528
2827,132136.26743461797
2828,213778.02385356836
2829,211994.96818475472
2830,225248.2193680231
2831,189750.02710949257
2832,263015.83358409395
2833,276640.8834559545
2834,229294.5299877734
2835,221657.5804768894
2836,197020.87546084565
2837,156046.64884565747
2838,145209.42348123528
2839,138105.83722058823
2840,207501.6671615329
2841,199147.4607855687
2842,226999.68547311844
2843,155423.21880474477
2844,182992.89336727327
2845,116404.72095559607
2846,204915.40407693363
2847,220002.4316292093
2848,226062.82510933047
2849,193977.5789610541
2850,281161.53469592845
2851,212799.40594483097
2852,230087.3799666809
2853,239947.1186092014
2854,141498.46916673845
2855,206570.13752106484
2856,207439.22970097116
2857,195366.77446005028
2858,215930.58996527782
2859,68366.69884715835
2860,134263.9858500117
2861,131405.49436809868
2862,189115.7680175833
2863,145597.9083481701
2864,254350.85970037663
2865,139269.89444743097
2866,125014.20734539442
2867,84688.00732600712
2868,105771.75854357006
2869,106401.31289512943
2870,100908.60203555552
2871,70092.72662405297
2872,38556.136818937026
2873,77302.49471354228
2874,147422.1740969119
2875,123555.6178695762
2876,158286.602497068
2877,152512.42473106366
2878,163423.14566742745
2879,142970.33261343
2880,98629.42347920663
2881,142974.03910176596
2882,207458.08522932045
2883,199905.5658220963
2884,192058.26990597625
2885,183557.0737133436
2886,254146.8451736204
2887,117141.29304220574
2888,140568.59461307293
2889,30696.22050106502
2890,75393.0140780569
2891,149592.54041033634
2892,2990.8896608650684
2893,66101.10273546446
2894,-2417.020880897995
2895,300078.2875674863
2896,263681.392847277
2897,215074.49186298368
2898,131746.26654609595
2899,194660.61533204536
2900,159873.57495940384
2901,216487.33937982377
2902,178187.3138903987
2903,310007.830759163
2904,355458.4151379524
2905,37924.04174373043
2906,200326.00091501628
2907,105078.32357711461
2908,102217.85208615102
2909,125342.65300807776
2910,74630.75909211999
2911,70875.20781080588
2912,157204.1116241559
2913,61181.46819023648
2914,64743.37861832557
2915,76185.29484065622
2916,70243.11479736492
2917,169784.91730409255
2918,102691.07181784022
2919,240149.30424095131
